,race,username,date,tweet,language,like_count,winner,clean_tweet
2421,Hungary_19,GeorgeRussell63,2019-08-04 08:18:22+00:00,"Race day feels 🙌

#F1 #HungarianGP 🇭🇺 https://t.co/2cfth6OO6R",en,935,0,Race day feels raising_hands #F1 #HungarianGP 🇭🇺
2422,Hungary_19,GeorgeRussell63,2019-08-03 17:23:26+00:00,"Thanks for repaying the favour Team RK 🙌🏻

#F1 #HungarianGP 🇭🇺 https://t.co/Y2UyoLR2QA",en,780,0,Thanks for repaying the favour Team RK raising_handslight_skin_tone #F1 #HungarianGP 🇭🇺
2423,Hungary_19,GeorgeRussell63,2019-08-03 15:11:12+00:00,"We’re getting there 😉 Amazing effort from everyone in the team - the car came alive today!! 👊

#F1 #HungarianGP 🇭🇺 https://t.co/rlIXPqG0Ex",en,5255,0,We’re getting there winking_face Amazing effort from everyone in the team - the car came alive today!! oncoming_fist #F1 #HungarianGP 🇭🇺
2424,Hungary_19,GeorgeRussell63,2019-08-03 08:42:24+00:00,"Quali day - time to put our backs into it! 💪😉

#F1 #HungarianGP 🇭🇺 https://t.co/qNXJGmcTyR",en,822,0,Quali day - time to put our backs into it! flexed_bicepswinking_face #F1 #HungarianGP 🇭🇺
2425,Hungary_19,Carlossainz55,2019-08-05 10:58:45+00:00,"- Siri, name this song 
- Here is what I found... Smoooooth Operator by Carlos Sainz
@McLarenF1 @EG00 
🎥 by @F1 https://t.co/PwcyZOgv8j",en,9465,0,"- Siri, name this song - Here is what I found... Smoooooth Operator by Carlos Sainz movie_camera by"
2426,Hungary_19,Carlossainz55,2019-08-04 20:06:02+00:00,Hahahaha grande Tomasso! @Tom_Stallard,it,4397,0,Hahahaha grande Tomasso!
2427,Hungary_19,Carlossainz55,2019-08-04 19:20:22+00:00,"I’m extremely sad to learn that Jean-Paul Driot has passed away today. One of the greatest characters I’ve known in motorsport with whom I learned and shared great experiences, specially during one of the most important years of my career. My deepest sympathies to his family. RIP https://t.co/jH6gFt7QRy",en,1669,0,"I’m extremely sad to learn that Jean-Paul Driot has passed away today. One of the greatest characters I’ve known in motorsport with whom I learned and shared great experiences, specially during one of the most important years of my career. My deepest sympathies to his family. RIP"
2428,Hungary_19,Carlossainz55,2019-08-04 19:13:45+00:00,"2xP5 before summer = 55. Coincidence? I dont think so! 
Thanks team! Well fought and deserved! 💪🏼🌶 //
Dos P5 antes de verano. Coincidencia? No lo creo!
Gracias a todo el equipo!
@McLarenF1 @EG00 
#carlo55ainz https://t.co/O8CPLbXg31",en,3795,0,2xP5 before summer = 55. Coincidence? I dont think so! Thanks team! Well fought and deserved! flexed_bicepsmedium-light_skin_tonehot_pepper // Dos P5 antes de verano. Coincidencia? No lo creo! Gracias a todo el equipo! #carlo55ainz
2429,Hungary_19,Carlossainz55,2019-08-04 18:17:09+00:00,@alo_oficial @McLarenF1 @EG00 Gracias Fer!! 💪💪,es,1244,0,Gracias Fer!! flexed_bicepsflexed_biceps
2430,Hungary_19,Carlossainz55,2019-08-04 16:54:05+00:00,"[INFO] 🇪🇸 Carlos Sainz encadena otro quinto consecutivo en el GP de Hungría 👉 https://t.co/tsnQIAUgnq

🇬🇧 Carlos Sainz secures second P5 in a row at the Hungarian GP 👉 https://t.co/afrByxD6hr

#carlo55ainz #HungarianGP 🇭🇺 #F1 https://t.co/0wA3aLXCUV",es,449,0,[INFO] 🇪🇸 Carlos Sainz encadena otro quinto consecutivo en el GP de Hungría backhand_index_pointing_right 🇬🇧 Carlos Sainz secures second P5 in a row at the Hungarian GP backhand_index_pointing_right #carlo55ainz #HungarianGP 🇭🇺 #F1
2431,Hungary_19,Carlossainz55,2019-08-04 15:40:32+00:00,"Sí! Dos P5s seguidos! Gran salida, buen ritmo y gestión fina de las ruedas. Resistir a Gasly ha sido intenso (yo tampoco lo he visto en TV, pero creedme!😅) P5 perfecto para empezar la pausa de verano. Gracias y felicidades a todo el equipo. Disfrutad un descanso muy merecido. https://t.co/PeG03RUIxm",es,7551,0,"Sí! Dos P5s seguidos! Gran salida, buen ritmo y gestión fina de las ruedas. Resistir a Gasly ha sido intenso (yo tampoco lo he visto en TV, pero creedme!smiling_face_with_open_mouth_&_cold_sweat) P5 perfecto para empezar la pausa de verano. Gracias y felicidades a todo el equipo. Disfrutad un descanso muy merecido."
2432,Hungary_19,Carlossainz55,2019-08-04 15:37:51+00:00,"Yes! Back to back P5s! Great start, good pace and smooth tyre management. Holding Gasly was intense (I didn’t see it on TV either, but trust me!). This P5 is the perfect way to head into the break. Thank you and congratulations to the whole team. Enjoy a very well deserved rest. https://t.co/E9sxXfrhs9",en,7126,0,"Yes! Back to back P5s! Great start, good pace and smooth tyre management. Holding Gasly was intense (I didn’t see it on TV either, but trust me!). This P5 is the perfect way to head into the break. Thank you and congratulations to the whole team. Enjoy a very well deserved rest."
2433,Hungary_19,Carlossainz55,2019-08-03 15:49:46+00:00,"[INFO] 🇪🇸 Carlos Sainz, octavo en la parrilla del GP de Hungría 👉 https://t.co/qo87R07EEh

🇬🇧 Carlos Sainz, P8 at the Starting Grid of the Hungarian GP 👉 https://t.co/QPJiFRdSw8

#carlo55ainz #HungarianGP 🇭🇺 #F1 https://t.co/ZKcmQIWKWV",es,178,0,"[INFO] 🇪🇸 Carlos Sainz, octavo en la parrilla del GP de Hungría backhand_index_pointing_right 🇬🇧 Carlos Sainz, P8 at the Starting Grid of the Hungarian GP backhand_index_pointing_right #carlo55ainz #HungarianGP 🇭🇺 #F1"
2434,Hungary_19,Carlossainz55,2019-08-03 15:19:00+00:00,"Quali trabajada la de hoy. Hemos mejorado el coche durante toda la sesión y la vuelta de la Q3 nos ha dado finalmente la P8. Ahora a preparar la carrera!
#carlo55ainz #HungarianGP
@McLarenF1 @EG00 https://t.co/cFNDCpsoNH",es,844,0,Quali trabajada la de hoy. Hemos mejorado el coche durante toda la sesión y la vuelta de la Q3 nos ha dado finalmente la P8. Ahora a preparar la carrera! #carlo55ainz #HungarianGP
2435,Hungary_19,Carlossainz55,2019-08-03 14:51:40+00:00,"Good effort today, improving the car throughout the session and putting a decent lap in Q3 to grab P8. Now on to the race!
#carlo55ainz #HungarianGP
@McLarenF1 @EG00 https://t.co/tEqERyEe5l",en,772,0,"Good effort today, improving the car throughout the session and putting a decent lap in Q3 to grab P8. Now on to the race! #carlo55ainz #HungarianGP"
2436,Hungary_19,Carlossainz55,2019-08-03 11:36:46+00:00,"[INFO] 🇪🇸 Carlos Sainz, noveno en los Libres 3 del GP de Hungría 👉 https://t.co/Aib9bcZ7u0

🇬🇧 Carlos Sainz, P9 in Free Practice 3 for the Hungarian GP 👉 https://t.co/iX1AkPdX0Y

#carlo55ainz #HungarianGP 🇭🇺 #F1 #FP3 https://t.co/rVG0KCyq5V",es,153,0,"[INFO] 🇪🇸 Carlos Sainz, noveno en los Libres 3 del GP de Hungría backhand_index_pointing_right 🇬🇧 Carlos Sainz, P9 in Free Practice 3 for the Hungarian GP backhand_index_pointing_right #carlo55ainz #HungarianGP 🇭🇺 #F1 #FP3"
2437,Hungary_19,LewisHamilton,2019-08-04 18:56:41+00:00,"A day to remember. Thank you to everyone in my team for their unwavering support throughout these 7 years. Here we had our first win together in 2013 and today we did it again. To #teamLH I love you guys, so grateful for the constant unconditional love #grateful 🙏🏾 https://t.co/KmzCpigv3x",en,28795,1,"A day to remember. Thank you to everyone in my team for their unwavering support throughout these 7 years. Here we had our first win together in 2013 and today we did it again. To #teamLH I love you guys, so grateful for the constant unconditional love #grateful folded_handsmedium-dark_skin_tone"
2438,Hungary_19,LewisHamilton,2019-08-04 16:54:24+00:00,🙏🏾 #HungarianGP @MSI_Images https://t.co/krkKaDc7TY,qme,29869,1,folded_handsmedium-dark_skin_tone #HungarianGP
2439,Hungary_19,LewisHamilton,2019-08-03 11:30:45+00:00,In fighting shape for Quali Day. Feeling completely different to how I felt last weekend. Thanks for all the love #TeamLH. Let’s do this. https://t.co/WkBlfLvkNt,en,14290,1,In fighting shape for Quali Day. Feeling completely different to how I felt last weekend. Thanks for all the love #TeamLH. Let’s do this.
2440,Hungary_19,LandoNorris,2019-08-05 08:32:43+00:00,"Hi,

Thank you for your email. I will be out of the office from 05/08 to 29/08 and will have limited access to my email. If this is urgent, please contact @McLarenF1. 

I will do my best to respond promptly to your email when I return.

Best Regards,
Lando https://t.co/XkkfR93sBm",en,24313,0,"Hi, Thank you for your email. I will be out of the office from 05/08 to 29/08 and will have limited access to my email. If this is urgent, please contact I will do my best to respond promptly to your email when I return. Best Regards, Lando"
2441,Hungary_19,LandoNorris,2019-08-04 20:28:55+00:00,Alright race. There was a problem with the left rear on the stop which pushed me back and left me open to getting caught. Still picked up a few points though and it’s been an awesome first half of the year 🍊 #HungarianGP https://t.co/jB4FZybZRA,en,7296,0,Alright race. There was a problem with the left rear on the stop which pushed me back and left me open to getting caught. Still picked up a few points though and it’s been an awesome first half of the year tangerine #HungarianGP
2442,Hungary_19,LandoNorris,2019-08-04 06:26:06+00:00,Yesterday was pretty tasty. Starting P7 today 🥛 #HungarianGP https://t.co/CBqTHZOJ8f,en,7360,0,Yesterday was pretty tasty. Starting P7 today glass_of_milk #HungarianGP
2443,Hungary_19,KevinMagnussen,2019-08-04 18:15:09+00:00,A first half of the season with ups and downs. Now a needed break and then we’ll come back stronger 💪🏼 @HaasF1Team https://t.co/GlvjlWjOOZ,en,1398,0,A first half of the season with ups and downs. Now a needed break and then we’ll come back stronger flexed_bicepsmedium-light_skin_tone
2444,Hungary_19,alo_oficial,2019-08-05 16:13:50+00:00,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻@CircuitoMuseoFA 💙💛❤️,qme,1044,0,clapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone blue_heartyellow_heartred_heart️
2445,Hungary_19,alo_oficial,2019-08-04 15:43:33+00:00,@Carlossainz55 @McLarenF1 @EG00 Otra carrera de 10! Vacaciones merecidas crack!!! Enhorabuena 💪💪,es,3973,0,Otra carrera de 10! Vacaciones merecidas crack!!! Enhorabuena flexed_bicepsflexed_biceps
2446,Hungary_19,alo_oficial,2019-08-04 15:36:40+00:00,@McLarenF1 Fantástico 👏🏻👏🏻👏🏻👏🏻,pt,2450,0,Fantástico clapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone
2447,Hungary_19,alo_oficial,2019-08-04 15:35:44+00:00,👏🏻👏🏻👏🏻👏🏻👏🏻,art,878,0,clapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone
2448,Hungary_19,alo_oficial,2019-08-04 15:20:22+00:00,Suma y sigue!! Que pasada👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 @marcmarquez93,es,5520,0,Suma y sigue!! Que pasadaclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone
2449,Hungary_19,alo_oficial,2019-08-04 14:55:30+00:00,"Bravo @LewisHamilton and @Max33Verstappen !! Pushing 70 laps to the maximum. More than 1 minute to the 3rd , nearly +1lap and a half to the top 5. Both Impressive. Thanks for the show 👏🏻👏🏻👏🏻👏🏻👏🏻",en,33284,0,"Bravo and !! Pushing 70 laps to the maximum. More than 1 minute to the 3rd , nearly +1lap and a half to the top 5. Both Impressive. Thanks for the show clapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone"
2450,Hungary_19,SchumacherMick,2019-08-04 12:56:58+00:00,That‘s what we work for! Hard work always pasy off! Grazie Team @PREMA_Team ❤️ @ScuderiaFerrari https://t.co/OSRJElzkGT,en,5176,0,That‘s what we work for! Hard work always pasy off! Grazie Team red_heart️
2451,Hungary_19,SchumacherMick,2019-08-04 11:48:49+00:00,YES 💥 @PREMA_Team  @FIA_F2 @insideFDA race 2 won at @ Hungaroring https://t.co/3NqHgbT9p6,en,5049,0,YES collision race 2 won at @ Hungaroring
2452,Hungary_19,NicholasLatifi,2019-08-05 11:59:36+00:00,Rest In Peace Jean-Paul💙 https://t.co/XN6j8JnAni,en,54,0,Rest In Peace Jean-Paulblue_heart
2453,Hungary_19,NicholasLatifi,2019-08-04 14:27:45+00:00,"Like last year, it turned out to be a great weekend on track in Hungary. Read my report here ⬇️

#HungarianGP 🇭🇺 #Damsracing #F2 

https://t.co/FTCudnThXn",en,7,0,"Like last year, it turned out to be a great weekend on track in Hungary. Read my report here down_arrow️ #HungarianGP 🇭🇺 #Damsracing #F2"
2454,Hungary_19,NicholasLatifi,2019-08-04 10:14:32+00:00,#HungarianGP #Budapest #FIAF2 #F2 https://t.co/K3n3JUsrmG,qme,10,0,#HungarianGP #Budapest #FIAF2 #F2
2455,Hungary_19,NicholasLatifi,2019-08-04 10:13:27+00:00,#HungarianGP #Budapest #FIAF2 #F2 https://t.co/GPr9XjT1Gz,qme,1,0,#HungarianGP #Budapest #FIAF2 #F2
2456,Hungary_19,NicholasLatifi,2019-08-04 10:12:16+00:00,"Lap 27/28 Final lap. Still nothing to separate Nicholas and De Vries - but now Ghiotto has joined the party. The top-three drivers in the title fight sitting P6, P7 and P8. #HungarianGP #Budapest #FIAF2 #F2",en,3,0,"Lap 27/28 Final lap. Still nothing to separate Nicholas and De Vries - but now Ghiotto has joined the party. The top-three drivers in the title fight sitting P6, P7 and P8. #HungarianGP #Budapest #FIAF2 #F2"
2457,Hungary_19,NicholasLatifi,2019-08-04 09:59:12+00:00,Lap 19/28 Hold tight - here we go. Nicholas puts the hammer down and narrows the gap on De Vries to 0.4sec. #HungarianGP #Budapest #FIAF2 #F2,en,4,0,Lap 19/28 Hold tight - here we go. Nicholas puts the hammer down and narrows the gap on De Vries to 0.4sec. #HungarianGP #Budapest #FIAF2 #F2
2458,Hungary_19,NicholasLatifi,2019-08-04 09:41:04+00:00,Lap 7/28. Quarter distance. Nicholas sitting P7 with De Vries ahead. #HungarianGP #Budapest #FIAF2 #F2,en,4,0,Lap 7/28. Quarter distance. Nicholas sitting P7 with De Vries ahead. #HungarianGP #Budapest #FIAF2 #F2
2459,Hungary_19,NicholasLatifi,2019-08-04 09:31:31+00:00,A clean start and Nicholas completes the first lap in P7. #HungarianGP #Budapest #FIAF2 #F2,en,5,0,A clean start and Nicholas completes the first lap in P7. #HungarianGP #Budapest #FIAF2 #F2
2460,Hungary_19,NicholasLatifi,2019-08-04 09:29:08+00:00,#HungarianGP #Budapest #FIAF2 #F2 https://t.co/BtHCq44wjP,qme,7,0,#HungarianGP #Budapest #FIAF2 #F2
2461,Hungary_19,NicholasLatifi,2019-08-04 09:22:52+00:00,Morning all. Steve at the Twitter keys as Nicholas gets set for the Sprint Race. Lights out 1125hrs. He'll start from P8 on the grid. #HungarianGP #Budapest #FIAF2 https://t.co/vRuLpbmuKT,en,20,0,Morning all. Steve at the Twitter keys as Nicholas gets set for the Sprint Race. Lights out 1125hrs. He'll start from P8 on the grid. #HungarianGP #Budapest #FIAF2
2462,Hungary_19,NicholasLatifi,2019-08-04 08:20:45+00:00,@LouisDeletraz Be right over man! What is your preferred brand of laxative though? Will be sure to add some. Good for a little bit of turbo midway through the race😉,en,10,0,Be right over man! What is your preferred brand of laxative though? Will be sure to add some. Good for a little bit of turbo midway through the racewinking_face
